timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743687607050,172,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-56,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,172,0,0
1743687607056,181,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-27,,true,,3442,988,61,100,null,0,1,0
1743687607057,181,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-27,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,181,0,0
1743687607104,152,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-8,,true,,3441,987,61,100,null,0,0,0
1743687607104,152,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-8,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,152,0,0
1743687607104,155,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-1,,true,,3441,987,61,100,null,0,0,0
1743687607104,155,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-1,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,155,0,0
1743687605579,1680,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,,true,,4986,598,61,100,null,0,0,1530
1743687605579,1680,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1680,0,1530
1743687607103,165,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-30,,true,,4081,987,61,100,null,0,1,0
1743687607104,165,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-30,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,165,0,0
1743687607118,163,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-45,,true,,3445,991,61,100,null,0,0,0
1743687607118,163,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-45,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,163,0,0
1743687607130,176,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-23,,true,,3442,988,61,100,null,0,0,0
1743687607130,176,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-23,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,176,0,0
1743687607130,176,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,,true,,4081,987,61,100,null,0,0,0
1743687607130,176,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-55,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,176,0,0
1743687601079,156,SelectProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-6,,true,,4120,727,30,100,null,0,6071,0
1743687607151,156,SelectProductID-30,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-6,text,true,,4120,727,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,155,0,0
1743687600069,160,SelectItemID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-13,,true,,3816,676,30,100,null,0,7079,0
1743687607149,160,SelectItemID-31,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-13,text,true,,3816,676,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-28,160,0,0
1743687606643,668,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,,true,,4987,598,61,100,null,0,1,507
1743687606644,668,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,665,0,507
1743687606631,680,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,4986,598,61,100,null,0,1,519
1743687606632,680,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,680,0,519
1743687607153,187,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-6,,true,,3441,987,61,100,null,0,0,0
1743687607153,187,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-6,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,187,0,0
1743687607155,185,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-44,,true,,3445,991,61,100,null,0,0,0
1743687607155,185,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-44,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,185,0,0
1743687607155,185,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-29,,true,,3441,987,61,100,null,0,0,0
1743687607155,185,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-29,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,185,0,0
1743687607156,184,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-19,,true,,4081,987,61,100,null,0,0,0
1743687607156,184,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-19,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,184,0,0
1743687607163,179,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-11,,true,,3441,987,61,100,null,0,0,0
1743687607163,179,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-11,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,179,0,0
1743687607155,187,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-37,,true,,3442,988,61,100,null,0,0,0
1743687607155,187,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-37,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,187,0,0
1743687607197,165,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,,true,,3445,991,61,100,null,0,1,0
1743687607197,165,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-51,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,165,0,0
1743687607184,183,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-4,,true,,3441,987,61,100,null,0,0,0
1743687607184,183,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-4,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,183,0,0
1743687606604,764,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,,true,,4987,598,61,100,null,0,0,580
1743687606604,764,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,764,0,580
1743687606592,776,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,4990,598,61,100,null,0,1,592
1743687606592,776,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,776,0,592
1743687607222,170,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-41,,true,,3442,988,61,100,null,0,0,0
1743687607222,170,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-41,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,170,0,0
1743687605750,1659,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-26,,true,,4986,598,61,100,null,0,1,1503
1743687605751,1659,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-26,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1659,0,1503
1743687607259,155,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,,true,,4081,987,61,100,null,0,1,0
1743687607260,155,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-46,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,155,0,0
1743687602171,164,SelectPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-19,,true,,3662,694,30,100,null,0,5090,0
1743687607261,164,SelectPet-26,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-19,text,true,,3662,694,30,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=78BFEAA988C4B5A447D221B967B995CF?viewCategory=&categoryId=CATS,164,0,0
1743687602230,188,SelectPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-20,,true,,3668,698,30,100,null,0,5061,0
1743687607291,188,SelectPet-26,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-20,text,true,,3668,698,30,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=78BFEAA988C4B5A447D221B967B995CF?viewCategory=&categoryId=REPTILES,188,0,0
1743687606801,679,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,,true,,4990,598,61,100,null,0,0,512
1743687606801,679,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,679,0,512
1743687607312,168,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,,true,,3441,987,61,100,null,0,0,0
1743687607312,168,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-60,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,168,0,0
1743687607312,168,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,,true,,3441,987,61,100,null,0,0,0
1743687607312,168,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-49,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,168,0,0
1743687606677,808,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,4986,598,61,100,null,0,1,616
1743687606678,808,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,804,0,616
1743687606877,631,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,4986,598,61,100,null,0,0,472
1743687606877,631,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,623,0,472
1743687606797,712,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-42,,true,,4986,598,61,100,null,0,0,543
1743687606797,712,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-42,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,712,0,543
1743687605775,1733,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-47,,true,,4986,598,61,100,null,0,1,1564
1743687605776,1733,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-47,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1733,0,1564
1743687606876,660,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,,true,,4987,598,61,100,null,0,1,504
1743687606876,660,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,660,0,504
1743687606876,701,NavigateWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,,true,,4973,598,8,100,null,0,1,506
1743687606877,701,NavigateWebsite-69,200,,Scenario3 - Add to Cart - jp@gc - Ultimate Thread Group 3-3,text,true,,4973,598,8,100,https://petstore.octoperf.com/actions/Catalog.action,665,0,506
1743687607368,210,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,,true,,3445,991,61,100,null,0,0,0
1743687607368,210,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-38,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,210,0,0
1743687607369,210,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,,true,,3442,988,61,100,null,0,0,0
1743687607369,210,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-57,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,209,0,0
1743687607410,169,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-26,,true,,4081,987,61,100,null,0,0,0
1743687607410,169,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-26,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,169,0,0
1743687606936,652,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,,true,,4986,598,61,100,null,0,0,486
1743687606936,652,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,652,0,486
1743687607480,166,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,,true,,3441,987,61,100,null,0,0,0
1743687607480,166,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-31,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,166,0,0
1743687606942,708,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,4986,598,61,100,null,0,0,537
1743687606942,708,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,704,0,537
1743687605454,2201,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-2,,true,,4986,598,61,100,null,0,0,590
1743687605454,2201,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-2,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,2024,0,590
1743687607000,655,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,4986,598,61,100,null,0,0,500
1743687607000,655,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,655,0,500
1743687607508,151,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,,true,,3445,991,61,100,null,0,0,0
1743687607508,151,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-53,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,151,0,0
1743687606942,723,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,,true,,4986,598,61,100,null,0,1,543
1743687606943,723,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-54,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,721,0,543
1743687607486,210,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,,true,,3441,987,61,100,null,0,0,0
1743687607486,210,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-52,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,210,0,0
1743687606991,705,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-15,,true,,4990,598,61,100,null,0,0,518
1743687606991,705,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-15,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,705,0,518
1743687607509,189,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-42,,true,,3442,988,61,100,null,0,0,0
1743687607509,189,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-42,text,true,,3442,988,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,189,0,0
1743687606989,708,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-32,,true,,4986,598,61,100,null,0,1,524
1743687606990,708,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-32,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,708,0,524
1743687607509,189,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-47,,true,,4081,987,61,100,null,0,0,0
1743687607509,189,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-47,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,189,0,0
1743687606993,706,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-7,,true,,4986,598,61,100,null,0,0,521
1743687606993,706,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-7,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,705,0,521
1743687601503,192,SelectProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-25,,true,,4767,726,30,100,null,0,6004,0
1743687607507,192,SelectProductID-30,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-25,text,true,,4767,726,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=K9-RT-02,192,0,0
1743687601444,157,SelectProductID,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-29,,true,,3829,726,30,100,null,0,6099,0
1743687607542,157,SelectProductID-30,200,,Scenario 2 - View Results - jp@gc - Ultimate Thread Group 2-29,text,true,,3829,726,30,100,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-LI-02,157,0,0
1743687607537,167,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,,true,,3441,987,61,100,null,0,0,0
1743687607537,167,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-39,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,167,0,0
1743687599313,374,EnterCredentials,200,"Number of samples in transaction : 2, number of failing samples : 0",Scenario3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,,true,,9148,1695,8,100,null,0,8021,0
1743687607335,190,EnterCredentials-72,200,,Scenario3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,4175,1019,8,100,https://petstore.octoperf.com/actions/Account.action,190,0,0
1743687607525,184,EnterCredentials-74,200,,Scenario3 - Add to Cart - jp@gc - Ultimate Thread Group 3-6,text,true,,4973,676,8,100,https://petstore.octoperf.com/actions/Catalog.action,184,0,0
1743687607001,724,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,,true,,4986,598,61,100,null,0,0,541
1743687607001,724,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-58,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,715,0,541
1743687605923,1802,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-22,,true,,4986,598,61,100,null,0,0,1497
1743687605923,1802,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-22,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1657,0,1497
1743687607588,156,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,,true,,3441,987,61,100,null,0,0,0
1743687607588,156,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-17,text,true,,3441,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,156,0,0
1743687606993,767,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-35,,true,,4987,598,61,100,null,0,0,586
1743687606993,767,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-35,text,true,,4987,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,767,0,586
1743687606047,1737,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-16,,true,,4986,598,61,100,null,0,0,1560
1743687606047,1737,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-16,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1737,0,1560
1743687607055,731,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-34,,true,,4990,598,61,100,null,0,1,551
1743687606046,1741,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-43,,true,,4990,598,61,100,null,0,0,1561
1743687607056,731,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-34,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,731,0,551
1743687606046,1741,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-43,text,true,,4990,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,1741,0,1561
1743687607655,157,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,,true,,4081,987,61,100,null,0,0,0
1743687607655,157,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-24,text,true,,4081,987,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,157,0,0
1743687604114,3698,NavigateToWebsite,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-20,,true,,4986,598,61,100,null,0,0,3525
1743687604114,3698,NavigateToWebsite-7,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-20,text,true,,4986,598,61,100,https://petstore.octoperf.com/actions/Catalog.action,3698,0,3525
1743687607650,168,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,,true,,3445,991,61,100,null,0,0,0
1743687607650,168,SearchPet-24,200,,Scenario1 - Search - jp@gc - Ultimate Thread Group 1-59,text,true,,3445,991,61,100,https://petstore.octoperf.com/actions/Catalog.action;jsessionid=1B16E0AE7A07EB7A08B873F865341B59,168,0,0
1743687607655,183,SearchPet,200,"Number of samples in transaction : 1, number of failing samples : 0",Scenario1 - Search - jp@gc - Ultimate Thread Group 1-2,,true,,3442,988,61,100,null,0,1,0
